"site","site_id","duration","n_stations","H1","homog_status","chosen_dist","chosen_absZ","Z_acceptable","selection_source","reviewer","runner_up","runner_up_absZ","z_margin","review_recommended","depth_10k_mm","tail_min_10k_mm","tail_max_10k_mm","tail_spread_pct","needs_review"
"CLEAR CREEK DAM","WA00264","24h",47,0.769,"homogeneous","GEV",1.274,TRUE,"auto",NA,"GLO",2.207,0.933,FALSE,365.4,209.8,537.6,89.7,FALSE
"CLEAR CREEK DAM","WA00264","72h",50,-0.014,"homogeneous","GLO",0.976,TRUE,"auto",NA,"GEV",3.032,2.056,FALSE,743.9,306.2,743.9,58.8,FALSE
"WAPATO LAKE DAM","WA00321","24h",50,0.802,"homogeneous","GEV",1.003,TRUE,"auto",NA,"GNO",1.87,0.867,FALSE,270.4,160,398.8,88.3,FALSE
"WAPATO LAKE DAM","WA00321","72h",51,0.393,"homogeneous","GEV",1.533,TRUE,"auto",NA,"GNO",2.239,0.706,FALSE,394.1,239,580.5,86.7,FALSE
"CONTRA LOMA","CA10143","24h",33,-0.185,"homogeneous","GEV",0.607,TRUE,"auto",NA,"GNO",1.532,0.925,FALSE,420.9,242.6,619.1,89.5,FALSE
"CONTRA LOMA","CA10143","72h",31,-1.592,"homogeneous","GEV",0.394,TRUE,"auto",NA,"GNO",1.509,1.115,FALSE,850.9,464.5,1253.6,92.7,FALSE
"SOLDIERS MEADOW","ID10002","24h",48,0.683,"homogeneous","GLO",1.29,TRUE,"auto",NA,"GEV",2.479,1.189,FALSE,217.7,90.6,217.7,58.4,FALSE
"SOLDIERS MEADOW","ID10002","72h",49,-0.558,"homogeneous","GLO",1.724,FALSE,"auto",NA,"GEV",2.679,0.955,TRUE,294.6,126.6,294.6,57,TRUE
"OLYMPUS","CO01662","24h",17,0.782,"homogeneous","GEV",0.685,TRUE,"auto",NA,"GLO",0.875,0.19,TRUE,238.9,128.5,347.4,91.7,FALSE
"OLYMPUS","CO01662","72h",17,0.25,"homogeneous","GEV",0.007,TRUE,"auto",NA,"GNO",0.764,0.757,FALSE,349.6,185.2,508.8,92.6,FALSE
"ANTILON LAKE DAM","WA00081","24h",50,0.867,"homogeneous","GEV",0.982,TRUE,"auto",NA,"GNO",1.825,0.843,FALSE,274.4,162.7,404.1,88,FALSE
"ANTILON LAKE DAM","WA00081","72h",51,0.119,"homogeneous","GEV",1.6,TRUE,"auto",NA,"GNO",2.315,0.715,FALSE,392.1,237.2,577.2,86.7,FALSE
"NAMBE FALLS","NM00412","24h",43,0.712,"homogeneous","GEV",1.501,TRUE,"auto",NA,"GNO",1.964,0.463,TRUE,123.8,76.6,183.4,86.3,FALSE
"NAMBE FALLS","NM00412","72h",41,0.669,"homogeneous","GLO",1.937,FALSE,"auto",NA,"GEV",2.387,0.45,TRUE,246.1,101.2,246.1,58.9,TRUE
"SEMLER DAM","NE00732","24h",32,0.751,"homogeneous","GEV",0.427,TRUE,"auto",NA,"GNO",1.346,0.919,FALSE,257.4,149.5,379.7,89.4,FALSE
"SEMLER DAM","NE00732","72h",32,0.693,"homogeneous","GEV",0.738,TRUE,"auto",NA,"GNO",1.377,0.639,FALSE,272.5,165,402.9,87.3,FALSE
"DERBY DIVERSION","NV10121","24h",38,0.88,"homogeneous","GEV",0.603,TRUE,"auto",NA,"GNO",1.613,1.01,FALSE,251.5,141.9,373.5,92.1,FALSE
"DERBY DIVERSION","NV10121","72h",38,0.574,"homogeneous","GEV",1.656,FALSE,"auto",NA,"GLO",1.908,0.252,TRUE,422.6,233.7,629.7,93.7,TRUE
"FUNKS","CA10245","24h",50,0.203,"homogeneous","GEV",0.235,TRUE,"auto",NA,"GNO",0.739,0.504,FALSE,396.7,235.7,584.8,88,FALSE
"FUNKS","CA10245","72h",49,0.467,"homogeneous","GEV",0.042,TRUE,"auto",NA,"GNO",1.215,1.173,FALSE,803.8,454,1192.4,91.9,FALSE
"LOST RIVER DIVERSION","OR00586","24h",46,0.896,"homogeneous","GEV",1.513,TRUE,"auto",NA,"GLO",2.343,0.83,FALSE,198.2,116.1,292.3,88.9,FALSE
"LOST RIVER DIVERSION","OR00586","72h",41,0.93,"homogeneous","GEV",1.514,TRUE,"auto",NA,"GNO",2.132,0.618,FALSE,289.4,175.3,428.2,87.4,FALSE
"RATTLESNAKE","CO01663","24h",15,0.481,"homogeneous","GLO",0.455,TRUE,"auto",NA,"GEV",0.959,0.504,FALSE,326.5,121.4,326.4,62.8,FALSE
"RATTLESNAKE","CO01663","72h",15,0.574,"homogeneous","GNO",0.206,TRUE,"auto",NA,"GEV",0.417,0.211,TRUE,274.5,163.7,443.9,102.1,FALSE
"TRIAL LAKE","UT00301","24h",40,0.994,"homogeneous","GLO",1.561,TRUE,"auto",NA,"GEV",2.882,1.321,FALSE,176,76.4,176,56.6,FALSE
"TRIAL LAKE","UT00301","72h",39,0.747,"homogeneous","GLO",1.101,TRUE,"auto",NA,"GEV",3.157,2.056,FALSE,237.5,102.8,237.5,56.7,FALSE
"WILLWOOD DIVERSION","WY01382","24h",37,0.941,"homogeneous","GEV",1.125,TRUE,"auto",NA,"GNO",2.209,1.084,FALSE,163.7,90.6,242,92.5,FALSE
"WILLWOOD DIVERSION","WY01382","72h",34,0.777,"homogeneous","GEV",0.298,TRUE,"auto",NA,"GNO",0.715,0.417,TRUE,200.8,112.8,299,92.7,FALSE
"SAND MESA NO. 1","WY00916","24h",35,0.925,"homogeneous","GEV",1.068,TRUE,"auto",NA,"GNO",1.664,0.596,FALSE,126.7,74.8,190,90.9,FALSE
"SAND MESA NO. 1","WY00916","72h",32,1.009,"acceptably homogeneous (H1 in [1,2))","GEV",0.385,TRUE,"auto",NA,"GNO",0.769,0.384,TRUE,151.8,91.6,228.9,90.5,FALSE
"MERKLE DAM","OH02253","24h",15,0.015,"homogeneous","GNO",0.36,TRUE,"auto",NA,"PE3",0.625,0.265,TRUE,152.3,96,222.6,83.1,FALSE
"MERKLE DAM","OH02253","72h",15,-0.31,"homogeneous","PE3",0.236,TRUE,"auto",NA,"GNO",1.037,0.801,FALSE,144.1,98.9,217.8,82.5,FALSE
"GRAY REEF","WY01292","24h",38,-0.491,"homogeneous","GLO",1.423,TRUE,"auto",NA,"GEV",1.657,0.234,TRUE,262,96.5,262,63.2,FALSE
"GRAY REEF","WY01292","72h",37,-0.142,"homogeneous","GEV",0.503,TRUE,"auto",NA,"GNO",1.361,0.858,FALSE,200.7,112.5,300,93.5,FALSE
"LAGUNA DIVERSION","AZ10315","24h",8,0.139,"homogeneous","GNO",0.046,TRUE,"auto",NA,"GEV",0.481,0.435,TRUE,237.8,136.5,384.4,104.3,FALSE
"LAGUNA DIVERSION","AZ10315","72h",8,-0.339,"homogeneous","GEV",0.086,TRUE,"auto",NA,"GNO",0.298,0.212,TRUE,333.7,179.2,504.4,97.5,FALSE
"UPPER SALT CREEK STRUCTURE 3 DAM","IL50045","24h",15,0.015,"homogeneous","GNO",0.36,TRUE,"auto",NA,"PE3",0.625,0.265,TRUE,152.3,96,222.6,83.1,FALSE
"UPPER SALT CREEK STRUCTURE 3 DAM","IL50045","72h",15,-0.31,"homogeneous","PE3",0.236,TRUE,"auto",NA,"GNO",1.037,0.801,FALSE,144.1,98.9,217.8,82.5,FALSE
"LOWER GOOSE LAKE DAM","WA00315","24h",37,0.628,"homogeneous","GEV",1.071,TRUE,"auto",NA,"GNO",1.999,0.928,FALSE,196.8,115.8,288.3,87.6,FALSE
"LOWER GOOSE LAKE DAM","WA00315","72h",39,0.924,"homogeneous","GEV",1.648,FALSE,"auto",NA,"GLO",2.238,0.59,TRUE,294.2,177.4,432,86.6,TRUE
"FLATIRON","CO01654","24h",14,0.631,"homogeneous","GLO",0.599,TRUE,"auto",NA,"GEV",0.814,0.215,TRUE,313.6,117.4,313.6,62.6,FALSE
"FLATIRON","CO01654","72h",14,0.384,"homogeneous","GNO",0.229,TRUE,"auto",NA,"GEV",0.798,0.569,FALSE,259.3,154,412.3,99.6,FALSE
"SAN JACINTO","CA10182","24h",46,0.848,"homogeneous","GEV",0.514,TRUE,"auto",NA,"GNO",0.696,0.182,TRUE,498.6,266.5,741.1,95.2,FALSE
"SAN JACINTO","CA10182","72h",48,0.677,"homogeneous","GNO",0.843,TRUE,"auto",NA,"PE3",1.943,1.1,FALSE,776.3,457.9,1317,110.7,FALSE
"BOR LOST LAKE","UT00184","24h",38,0.726,"homogeneous","GLO",1.512,TRUE,"auto",NA,"GEV",2.833,1.321,FALSE,181.3,77.2,181.3,57.4,FALSE
"BOR LOST LAKE","UT00184","72h",38,0.717,"homogeneous","GLO",0.969,TRUE,"auto",NA,"GEV",3.481,2.512,FALSE,239.2,103,239.2,56.9,FALSE
"WESTSIDE DETEN DK 3","CA10200","24h",43,0.653,"homogeneous","GNO",0.598,TRUE,"auto",NA,"GEV",0.653,0.055,TRUE,413.1,242.2,672.4,104.1,FALSE
"WESTSIDE DETEN DK 3","CA10200","72h",45,0.95,"homogeneous","GNO",0.302,TRUE,"auto",NA,"GEV",1.856,1.554,FALSE,718.3,430,1230.7,111.5,FALSE
"FRENCH CANYON DAM","WA00433","24h",47,0.585,"homogeneous","GEV",1.504,TRUE,"auto",NA,"GLO",2.16,0.656,FALSE,347,199.9,510.4,89.5,FALSE
"FRENCH CANYON DAM","WA00433","72h",50,0.142,"homogeneous","GLO",1.275,TRUE,"auto",NA,"GEV",2.633,1.358,FALSE,712.5,290.5,712.5,59.2,FALSE
"LAKE ALICE NO. 2","NE03277","24h",39,0.641,"homogeneous","GEV",1.176,TRUE,"auto",NA,"GNO",1.798,0.622,FALSE,166.7,99.9,248.9,89.4,FALSE
"LAKE ALICE NO. 2","NE03277","72h",39,0.747,"homogeneous","GEV",1.333,TRUE,"auto",NA,"GNO",1.611,0.278,TRUE,181.4,113.8,270.8,86.6,FALSE
"MARYS LAKE DIKE NO. 1","CO01660","24h",16,0.709,"homogeneous","GLO",0.672,TRUE,"auto",NA,"GEV",0.803,0.131,TRUE,347,128.1,347,63.1,FALSE
"MARYS LAKE DIKE NO. 1","CO01660","72h",17,1.058,"acceptably homogeneous (H1 in [1,2))","GNO",0.356,TRUE,"auto",NA,"GEV",0.464,0.108,TRUE,289.6,175.4,480.1,105.2,FALSE
"UPPER SALT CREEK STRUCTURE 2 DAM","IL50021","24h",15,0.015,"homogeneous","GNO",0.36,TRUE,"auto",NA,"PE3",0.625,0.265,TRUE,152.3,96,222.6,83.1,FALSE
"UPPER SALT CREEK STRUCTURE 2 DAM","IL50021","72h",15,-0.31,"homogeneous","PE3",0.236,TRUE,"auto",NA,"GNO",1.037,0.801,FALSE,144.1,98.9,217.8,82.5,FALSE
"LAURO","CA10164","24h",32,-0.648,"homogeneous","GNO",0.222,TRUE,"auto",NA,"GEV",1.143,0.921,FALSE,384.4,219.7,609.4,101.4,FALSE
"LAURO","CA10164","72h",34,-1.286,"homogeneous","PE3",0.354,TRUE,"auto",NA,"GNO",2.711,2.357,FALSE,506.5,345.2,994.7,128.2,FALSE
"SAND MESA NO. 2","WY01498","24h",34,0.925,"homogeneous","GEV",1.172,TRUE,"auto",NA,"GNO",1.753,0.581,FALSE,124.1,73.6,186.1,90.7,FALSE
"SAND MESA NO. 2","WY01498","72h",31,1.072,"acceptably homogeneous (H1 in [1,2))","GEV",0.58,TRUE,"auto",NA,"GNO",0.964,0.384,TRUE,149,89.7,224.9,90.7,FALSE
"UPPER SALT CREEK STRUCTURE 4 DAM","IL50054","24h",15,0.015,"homogeneous","GNO",0.36,TRUE,"auto",NA,"PE3",0.625,0.265,TRUE,152.3,96,222.6,83.1,FALSE
"UPPER SALT CREEK STRUCTURE 4 DAM","IL50054","72h",15,-0.31,"homogeneous","PE3",0.236,TRUE,"auto",NA,"GNO",1.037,0.801,FALSE,144.1,98.9,217.8,82.5,FALSE
"DEAVER","WY01379","24h",41,0.974,"homogeneous","GEV",0.084,TRUE,"auto",NA,"GNO",1.084,1,FALSE,171.9,95.6,255.1,92.8,FALSE
"DEAVER","WY01379","72h",42,0.894,"homogeneous","GEV",0.403,TRUE,"auto",NA,"GNO",0.697,0.294,TRUE,208.7,117.8,311.2,92.7,FALSE
"PUTAH DIV","CA10180","24h",45,0.608,"homogeneous","GEV",0.016,TRUE,"auto",NA,"GNO",1.06,1.044,FALSE,459.6,266.9,677.9,89.4,FALSE
"PUTAH DIV","CA10180","72h",46,-1.549,"homogeneous","GNO",0.56,TRUE,"auto",NA,"GEV",0.651,0.091,TRUE,848.7,503.3,1340.8,98.7,FALSE
"SUMMER FALLS HYDRO POWER PLANT","WA01374","24h",42,0.817,"homogeneous","GEV",0.192,TRUE,"auto",NA,"GNO",1.159,0.967,FALSE,211.1,124.3,309,87.5,FALSE
"SUMMER FALLS HYDRO POWER PLANT","WA01374","72h",44,0.597,"homogeneous","GEV",2.024,FALSE,"auto",NA,"GLO",2.153,0.129,TRUE,301.7,184.4,443.3,85.8,TRUE
"GRANITE REEF DIVERSION","AZ10316","24h",48,0.513,"homogeneous","GLO",1.932,FALSE,"auto",NA,"GEV",2.737,0.805,TRUE,291.9,118.5,291.9,59.4,TRUE
"GRANITE REEF DIVERSION","AZ10316","72h",48,0.674,"homogeneous","GEV",0.689,TRUE,"auto",NA,"GNO",1.764,1.075,FALSE,326.4,184.8,484.9,91.9,FALSE
"FRENCH CANYON","WA82901","24h",47,0.587,"homogeneous","GEV",1.515,TRUE,"auto",NA,"GLO",2.168,0.653,FALSE,347,199.9,510.4,89.5,FALSE
"FRENCH CANYON","WA82901","72h",50,0.149,"homogeneous","GLO",1.261,TRUE,"auto",NA,"GEV",2.646,1.385,FALSE,712.5,290.5,712.5,59.2,FALSE
"GLEN ANNE","CA10156","24h",29,-0.398,"homogeneous","GNO",0.293,TRUE,"auto",NA,"GEV",1.164,0.871,FALSE,384,219.6,610.3,101.7,FALSE
"GLEN ANNE","CA10156","72h",31,-0.895,"homogeneous","PE3",0.517,TRUE,"auto",NA,"GNO",2.725,2.208,FALSE,497.8,338.6,974.4,127.7,FALSE
"WEST SIDE DETENTION DIKE NO. 2","CA10199","24h",43,0.647,"homogeneous","GNO",0.606,TRUE,"auto",NA,"GEV",0.655,0.049,TRUE,413.1,242.2,672.4,104.1,FALSE
"WEST SIDE DETENTION DIKE NO. 2","CA10199","72h",45,0.921,"homogeneous","GNO",0.288,TRUE,"auto",NA,"GEV",1.832,1.544,FALSE,718.3,430,1230.7,111.5,FALSE
"MIDDLE COTTONWOOD","WY01288","24h",36,0.845,"homogeneous","GEV",1.331,TRUE,"auto",NA,"GNO",1.942,0.611,FALSE,124.8,74.2,186.9,90.4,FALSE
"MIDDLE COTTONWOOD","WY01288","72h",31,0.804,"homogeneous","GEV",0.463,TRUE,"auto",NA,"GNO",0.825,0.362,TRUE,149.1,90.3,224.7,90.1,FALSE
"ANITA","MT00567","24h",42,-1.189,"homogeneous","GNO",0.678,TRUE,"auto",NA,"GEV",0.73,0.052,TRUE,180.1,106.8,287.8,100.5,FALSE
"ANITA","MT00567","72h",42,-1.174,"homogeneous","GEV",0.475,TRUE,"auto",NA,"GNO",0.757,0.282,TRUE,229.7,128.7,342.1,92.9,FALSE
"WETLANDS NO. 6","WY02102","24h",43,0.653,"homogeneous","GEV",0.379,TRUE,"auto",NA,"GNO",1.608,1.229,FALSE,172.1,95.5,255.6,93,FALSE
"WETLANDS NO. 6","WY02102","72h",44,-0.503,"homogeneous","GNO",0.484,TRUE,"auto",NA,"GEV",0.527,0.043,TRUE,193.6,113.7,298.5,95.5,FALSE
"PERCHA DIVERSION","NM00009","24h",39,-0.227,"homogeneous","GEV",0.127,TRUE,"auto",NA,"GNO",0.593,0.466,TRUE,155.3,91,232.5,91.1,FALSE
"PERCHA DIVERSION","NM00009","72h",36,0.609,"homogeneous","GEV",0.818,TRUE,"auto",NA,"GNO",1.125,0.307,TRUE,170.1,105,255.3,88.4,FALSE
"MALONE DIVERSION DAM","OR00587","24h",44,0.514,"homogeneous","GLO",1.218,TRUE,"auto",NA,"GEV",2.25,1.032,FALSE,257.7,100.7,257.7,60.9,FALSE
"MALONE DIVERSION DAM","OR00587","72h",42,1.034,"acceptably homogeneous (H1 in [1,2))","GLO",0.987,TRUE,"auto",NA,"GEV",2.319,1.332,FALSE,409.3,158,409.3,61.4,FALSE
"UPPER WHEELER SADDLE DAM","WA00629","24h",49,0.613,"homogeneous","GEV",1.028,TRUE,"auto",NA,"GNO",2.022,0.994,FALSE,338.1,194.4,497,89.5,FALSE
"UPPER WHEELER SADDLE DAM","WA00629","72h",50,0.343,"homogeneous","GEV",2.024,FALSE,"auto",NA,"GLO",2.268,0.244,TRUE,461,280.2,678.9,86.5,TRUE
"ANDERSON-ROSE DIV.","OR00585","24h",48,0.479,"homogeneous","GLO",1.528,TRUE,"auto",NA,"GEV",2.229,0.701,FALSE,292.9,115.2,292.9,60.7,FALSE
"ANDERSON-ROSE DIV.","OR00585","72h",43,0.701,"homogeneous","GLO",1.491,TRUE,"auto",NA,"GEV",2.193,0.702,FALSE,444.3,177.2,444.3,60.1,FALSE
"WB5 WASTEWAY DETENTION DAM","WA00553","24h",43,0.841,"homogeneous","GEV",1.702,FALSE,"auto",NA,"GLO",2.013,0.311,TRUE,163.8,95.9,239.2,87.5,TRUE
"WB5 WASTEWAY DETENTION DAM","WA00553","72h",41,0.793,"homogeneous","GLO",1.832,FALSE,"auto",NA,"GEV",2.324,0.492,TRUE,284.9,121.9,284.9,57.2,TRUE
"WIND RIVER DIVERSION","WY01383","24h",34,1.007,"acceptably homogeneous (H1 in [1,2))","GEV",1.215,TRUE,"auto",NA,"GNO",1.732,0.517,FALSE,118.1,70.6,176.8,89.9,FALSE
"WIND RIVER DIVERSION","WY01383","72h",36,0.854,"homogeneous","GLO",1.527,TRUE,"auto",NA,"GEV",2.093,0.566,FALSE,243.6,95.2,243.6,60.9,FALSE
"KEENE CREEK DIVERSION","OR00031","24h",45,0.594,"homogeneous","GEV",0.967,TRUE,"auto",NA,"GNO",1.829,0.862,FALSE,228.3,133.7,337.3,89.2,FALSE
"KEENE CREEK DIVERSION","OR00031","72h",38,0.623,"homogeneous","GEV",0.898,TRUE,"auto",NA,"GNO",1.297,0.399,TRUE,314.4,194.8,466.6,86.4,FALSE
"PROSSER DIVERSION","WA01378","24h",47,0.586,"homogeneous","GLO",1.438,TRUE,"auto",NA,"GEV",2.004,0.566,FALSE,344.6,133.1,344.6,61.4,FALSE
"PROSSER DIVERSION","WA01378","72h",44,0.925,"homogeneous","GLO",1.425,TRUE,"auto",NA,"GEV",2.396,0.971,FALSE,436.8,178.3,436.8,59.2,FALSE
"PETERSON AREA-OCEAN LAKE HABITAT UNIT","WY02121","24h",31,0.649,"homogeneous","GEV",1.555,TRUE,"auto",NA,"GNO",2.067,0.512,FALSE,122.9,73.3,184.3,90.3,FALSE
"PETERSON AREA-OCEAN LAKE HABITAT UNIT","WY02121","72h",30,0.783,"homogeneous","GEV",1.045,TRUE,"auto",NA,"GNO",1.453,0.408,TRUE,150.6,90.9,226.8,90.2,FALSE
"MARTINEZ","CA10168","24h",25,0.712,"homogeneous","GEV",0.557,TRUE,"auto",NA,"GNO",1.32,0.763,FALSE,403.6,235,595,89.2,FALSE
"MARTINEZ","CA10168","72h",24,0.168,"homogeneous","GEV",0.247,TRUE,"auto",NA,"GNO",1.123,0.876,FALSE,761.1,425.4,1128.2,92.3,FALSE
"PEC 22.7 HYDRO POWER PLANT","WA00244","24h",40,0.761,"homogeneous","GEV",1.78,FALSE,"auto",NA,"GLO",2.148,0.368,TRUE,160.4,94.8,234.4,87.1,TRUE
"PEC 22.7 HYDRO POWER PLANT","WA00244","72h",42,0.885,"homogeneous","GLO",2.216,FALSE,"auto",NA,"GEV",2.262,0.046,TRUE,260.9,114.1,260.9,56.3,TRUE
"THREE MILES FALLS (DIV.)","OR00588","24h",44,0.782,"homogeneous","GLO",1.686,FALSE,"auto",NA,"GEV",1.725,0.039,TRUE,224.4,88.1,224.3,60.7,TRUE
"THREE MILES FALLS (DIV.)","OR00588","72h",43,0.477,"homogeneous","GEV",1.675,FALSE,"auto",NA,"GLO",2.221,0.546,TRUE,184.5,110.9,269.3,85.9,TRUE
"BARRETTS DIVERSION","MT82919","24h",45,0.873,"homogeneous","GLO",2.35,FALSE,"auto",NA,"GEV",2.738,0.388,TRUE,151.1,63.5,151.1,58,TRUE
"BARRETTS DIVERSION","MT82919","72h",42,0.839,"homogeneous","GNO",2.544,FALSE,"auto",NA,"GEV",2.705,0.161,TRUE,119.5,76,163.5,73.2,TRUE
"CHERRY LAKE WDA-3 DIKE 3","ND00577","24h",35,-0.968,"homogeneous","GEV",0.158,TRUE,"auto",NA,"GNO",0.962,0.804,FALSE,201.7,117.7,299.6,90.2,FALSE
"CHERRY LAKE WDA-3 DIKE 3","ND00577","72h",35,0.231,"homogeneous","GEV",0.892,TRUE,"auto",NA,"GNO",1.611,0.719,FALSE,229.6,135.7,340.7,89.3,FALSE
"MIDDLEMIST","CO02317","24h",31,-0.673,"homogeneous","GLO",1.347,TRUE,"auto",NA,"GEV",1.685,0.338,TRUE,298.7,115.3,298.7,61.4,FALSE
"MIDDLEMIST","CO02317","72h",31,-0.569,"homogeneous","GLO",1.703,FALSE,"auto",NA,"GEV",1.743,0.04,TRUE,311.5,125.5,311.5,59.7,TRUE
"BRICK FLAT PIT CONTAINMENT","CA01397","24h",42,0.612,"homogeneous","GLO",1.669,FALSE,"auto",NA,"GEV",2.709,1.04,TRUE,373.5,158.1,373.5,57.7,TRUE
"BRICK FLAT PIT CONTAINMENT","CA01397","72h",40,0.681,"homogeneous","GEV",1.89,FALSE,"auto",NA,"GNO",2.307,0.417,TRUE,452.1,278.6,673.8,87.4,TRUE
"PIPESTONE WILD DEV POND 1","ND00442","24h",15,0.49,"homogeneous","GNO",0.21,TRUE,"auto",NA,"GEV",0.817,0.607,FALSE,207.4,123.8,316.5,92.9,FALSE
"PIPESTONE WILD DEV POND 1","ND00442","72h",14,-0.273,"homogeneous","GEV",0.879,TRUE,"auto",NA,"GNO",1.33,0.451,TRUE,226.2,135.7,336,88.6,FALSE
"UPPER COTTONWOOD","WY01301","24h",33,1.066,"acceptably homogeneous (H1 in [1,2))","GEV",1.153,TRUE,"auto",NA,"GNO",1.651,0.498,TRUE,117.8,71,176.3,89.4,FALSE
"UPPER COTTONWOOD","WY01301","72h",30,1.022,"acceptably homogeneous (H1 in [1,2))","GEV",0.544,TRUE,"auto",NA,"GNO",0.983,0.439,TRUE,153.1,92,230.5,90.5,FALSE
"LEASBURG DIVERSION","NM00007","24h",41,0.453,"homogeneous","GNO",0.186,TRUE,"auto",NA,"GEV",0.742,0.556,FALSE,159.1,93.2,246.3,96.2,FALSE
"LEASBURG DIVERSION","NM00007","72h",39,0.577,"homogeneous","GEV",0.572,TRUE,"auto",NA,"GNO",1.257,0.685,FALSE,193.2,111.4,290.8,92.9,FALSE
"PEC 1973 POWER PLANT","WA00482","24h",46,1.064,"acceptably homogeneous (H1 in [1,2))","GLO",1.706,FALSE,"auto",NA,"GEV",2.199,0.493,TRUE,211.2,84.5,211.2,60,TRUE
"PEC 1973 POWER PLANT","WA00482","72h",46,0.813,"homogeneous","GEV",2.045,FALSE,"auto",NA,"GNO",2.719,0.674,TRUE,158.7,99.6,231.2,82.9,TRUE
"INDIAN HILLS WDA S.1130.4","ND00438","24h",20,0.366,"homogeneous","GEV",0.336,TRUE,"auto",NA,"GNO",0.348,0.012,TRUE,210.3,121.6,312.6,90.8,FALSE
"INDIAN HILLS WDA S.1130.4","ND00438","72h",20,-0.03,"homogeneous","GEV",1.418,TRUE,"auto",NA,"GLO",1.756,0.338,TRUE,222.5,133.9,331,88.6,FALSE
"TERMINAL","CA10195","24h",31,0.316,"homogeneous","GEV",0.131,TRUE,"auto",NA,"GNO",1.047,0.916,FALSE,447.1,257.9,658.5,89.6,FALSE
"TERMINAL","CA10195","72h",30,-0.43,"homogeneous","GEV",0.099,TRUE,"auto",NA,"GNO",1.111,1.012,FALSE,862.4,476.9,1275.3,92.6,FALSE
"RAINBOW DIVERSION","CA10359","24h",41,0.081,"homogeneous","GEV",0.542,TRUE,"auto",NA,"GNO",1.242,0.7,FALSE,381.6,233.8,562.7,86.2,FALSE
"RAINBOW DIVERSION","CA10359","72h",39,0.519,"homogeneous","GEV",0.117,TRUE,"auto",NA,"GNO",1.078,0.961,FALSE,834.2,474.4,1237,91.4,FALSE
"SAINT MARYS DIVERSION DAM","MT82932","24h",32,0.675,"homogeneous","GLO",1.489,TRUE,"auto",NA,"GEV",1.933,0.444,TRUE,300.9,116.8,300.9,61.2,FALSE
"SAINT MARYS DIVERSION DAM","MT82932","72h",28,1.422,"acceptably homogeneous (H1 in [1,2))","GEV",0.013,TRUE,"auto",NA,"GNO",0.812,0.799,FALSE,311.7,176.4,463.4,92.1,FALSE
"AMERICAN DIVERSION","NM82924","24h",35,0.747,"homogeneous","GNO",0.51,TRUE,"auto",NA,"PE3",1.22,0.71,FALSE,158.9,92.8,245.8,96.3,FALSE
"AMERICAN DIVERSION","NM82924","72h",35,0.739,"homogeneous","GEV",0.144,TRUE,"auto",NA,"GNO",1.069,0.925,FALSE,231.5,126.4,346.2,94.9,FALSE
"ROZA DIVERSION DAM","WA00275","24h",48,0.652,"homogeneous","GEV",1.27,TRUE,"auto",NA,"GNO",2.313,1.043,FALSE,345.7,197.6,507.9,89.7,FALSE
"ROZA DIVERSION DAM","WA00275","72h",49,0.094,"homogeneous","GLO",1.386,TRUE,"auto",NA,"GEV",2.723,1.337,FALSE,708.5,288.1,708.5,59.3,FALSE
"LITTLE HELL CREEK DIVERSION","CO82913","24h",17,0.84,"homogeneous","GEV",0.611,TRUE,"auto",NA,"GLO",1.015,0.404,TRUE,230.8,125,337,91.9,FALSE
"LITTLE HELL CREEK DIVERSION","CO82913","72h",17,0.507,"homogeneous","GEV",0.21,TRUE,"auto",NA,"GNO",0.523,0.313,TRUE,333,177.7,486.9,92.9,FALSE
"GRAND PRAIRIE IRRIGATION POND DAM","TX06567","24h",15,0.015,"homogeneous","GNO",0.36,TRUE,"auto",NA,"PE3",0.625,0.265,TRUE,152.3,96,222.6,83.1,FALSE
"GRAND PRAIRIE IRRIGATION POND DAM","TX06567","72h",15,-0.31,"homogeneous","PE3",0.236,TRUE,"auto",NA,"GNO",1.037,0.801,FALSE,144.1,98.9,217.8,82.5,FALSE
"POTTERS POND NO 1 (EAST)","UT10144","24h",38,0.582,"homogeneous","GLO",0.545,TRUE,"auto",NA,"GEV",2.648,2.103,FALSE,194.1,75.9,194.1,60.9,FALSE
"POTTERS POND NO 1 (EAST)","UT10144","72h",40,0.769,"homogeneous","GLO",1.02,TRUE,"auto",NA,"GEV",2.502,1.482,FALSE,252.4,99,252.4,60.8,FALSE
"INDIAN HILLS WDA S.850.4","ND00546","24h",20,0.366,"homogeneous","GEV",0.336,TRUE,"auto",NA,"GNO",0.348,0.012,TRUE,210.3,121.6,312.6,90.8,FALSE
"INDIAN HILLS WDA S.850.4","ND00546","72h",20,-0.03,"homogeneous","GEV",1.418,TRUE,"auto",NA,"GLO",1.756,0.338,TRUE,222.5,133.9,331,88.6,FALSE
"CHERRY LAKE WDA-2 DIKE 2","ND00576","24h",35,-0.979,"homogeneous","GEV",0.162,TRUE,"auto",NA,"GNO",0.967,0.805,FALSE,201.7,117.7,299.6,90.2,FALSE
"CHERRY LAKE WDA-2 DIKE 2","ND00576","72h",35,0.227,"homogeneous","GEV",0.897,TRUE,"auto",NA,"GNO",1.618,0.721,FALSE,229.6,135.7,340.7,89.3,FALSE
"KOENIG WILD DEV. AREA #023","ND00477","24h",32,-0.642,"homogeneous","GNO",0.382,TRUE,"auto",NA,"GEV",0.518,0.136,TRUE,200.9,119.9,306.9,93.1,FALSE
